time (s)	coil I (A)	last det (V)	int current (uC)
1225.188563	1.064561	0.394120	466.277527
1225.189471	1.553221	0.394120	1876.602539
1225.190368	1.548069	0.394120	3265.220215
1225.191352	1.507295	0.394120	4748.398437
1225.192288	1.466990	0.394120	6121.500977
1225.193230	1.428684	0.394120	7467.321289
1225.194127	1.391949	0.394120	8715.900391
1225.195110	1.355464	0.394120	10048.321289
1225.196053	1.321344	0.394120	11294.348633
1225.196954	1.288385	0.394120	12455.183594
1225.197913	1.151682	0.394120	13559.646484
1225.198854	0.184838	0.394120	13733.579102
1225.199779	0.085635	0.394120	13812.791016
1225.200686	0.085649	0.394120	13890.474609
1225.201632	0.085693	0.394120	13971.541016
1225.202587	0.085701	0.394120	14053.384766
1225.203495	0.085770	0.394120	14131.264648
1225.204422	0.085690	0.394120	14210.699219
1225.205381	0.085679	0.394120	14292.865234
1225.206305	0.085693	0.394120	14372.045898
1225.207196	0.085734	0.394120	14448.434570
1226.220392	1.086529	0.378712	490.024811
1226.221330	1.555019	0.378712	1948.633057
1226.222227	1.545930	0.378712	3335.332520
1226.223200	1.505695	0.378712	4800.373535
1226.224128	1.465880	0.378712	6160.710449
1226.225046	1.428428	0.378712	7472.006836
1226.225943	1.391770	0.378712	8720.424805
1226.226930	1.354885	0.378712	10057.696289
1226.227855	1.321113	0.378712	11279.726562
1226.228770	1.288209	0.378712	12458.437500
1226.229667	1.162463	0.378712	13501.166992
1226.230654	0.188943	0.378712	13687.653320
1226.231566	0.085580	0.378712	13765.702148
1226.232460	0.085701	0.378712	13842.318359
1226.233434	0.085679	0.378712	13925.769531
1226.234347	0.085745	0.378712	14004.054687
1226.235257	0.085774	0.378712	14082.109375
1226.236151	0.085770	0.378712	14158.788086
1226.237117	0.085690	0.378712	14241.564453
1226.238029	0.085701	0.378712	14319.723633
1226.238923	0.085701	0.378712	14396.339844
1227.277899	1.066597	0.392046	466.102783
1227.278840	1.551471	0.392046	1926.036987
1227.279789	1.543579	0.392046	3390.893555
1227.280746	1.503589	0.392046	4829.828125
1227.281659	1.464730	0.392046	6167.126953
1227.282596	1.425915	0.392046	7503.209961
1227.283562	1.388115	0.392046	8844.128906
1227.284497	1.352827	0.392046	10109.022461
1227.285393	1.319528	0.392046	11291.319336
1227.286394	1.284327	0.392046	12576.930664
1227.287316	1.105994	0.392046	13596.657227
1227.288218	0.166282	0.392046	13746.643555
1227.289105	0.085660	0.392046	13822.624023
1227.290067	0.085708	0.392046	13905.075195
1227.290992	0.085708	0.392046	13984.355469
1227.291894	0.085796	0.392046	14061.743164
1227.292852	0.085734	0.392046	14143.875977
1227.293773	0.085657	0.392046	14222.765625
1227.294687	0.085668	0.392046	14301.066406
1227.295575	0.085759	0.392046	14377.220703
1227.296555	0.085712	0.392046	14461.217773
1228.309727	1.069585	0.384642	475.965302
1228.310620	1.550775	0.384642	1860.807617
1228.311615	1.542825	0.384642	3395.918213
1228.312536	1.503776	0.384642	4780.895508
1228.313446	1.465042	0.384642	6114.083008
1228.314371	1.427062	0.384642	7434.115234
1228.315338	1.388892	0.384642	8777.173828
1228.316275	1.353464	0.384642	10045.370117
1228.317181	1.320476	0.384642	11241.721680
1228.318143	1.286210	0.384642	12479.055664
1228.319101	1.134928	0.384642	13566.316406
1228.320016	0.175638	0.384642	13727.025391
1228.320938	0.085635	0.384642	13805.980469
1228.321894	0.085752	0.384642	13887.958984
1228.322827	0.085778	0.384642	13967.989258
1228.323717	0.085682	0.384642	14044.246094
1228.324665	0.085653	0.384642	14125.445312
1228.325613	0.085686	0.384642	14206.675781
1228.326548	0.085704	0.384642	14286.809570
1228.327448	0.085671	0.384642	14363.914062
1228.328411	0.085708	0.384642	14446.451172
1229.368292	1.080934	0.391288	496.148621
1229.369187	1.551731	0.391288	1884.947754
1229.370171	1.544132	0.391288	3404.373779
1229.371089	1.505826	0.391288	4786.722656
1229.372015	1.466649	0.391288	6144.839844
1229.372918	1.429417	0.391288	7435.603027
1229.373898	1.390382	0.391288	8798.177734
1229.374821	1.355555	0.391288	10049.355469
1229.375720	1.322541	0.391288	11238.320312
1229.376653	1.289290	0.391288	12441.227539
1229.377611	1.170710	0.391288	13562.768555
1229.378515	0.203145	0.391288	13746.411133
1229.379405	0.085682	0.391288	13822.667969
1229.380362	0.085675	0.391288	13904.659180
1229.381281	0.085682	0.391288	13983.401367
1229.382198	0.085701	0.391288	14061.989258
1229.383099	0.085734	0.391288	14139.235352
1229.384081	0.085642	0.391288	14223.335937
1229.384994	0.085649	0.391288	14301.534180
1229.385926	0.085737	0.391288	14381.441406
1229.386812	0.085653	0.391288	14457.330078
1230.398798	1.077579	0.384851	473.057343
1230.399780	1.556854	0.384851	2001.888184
1230.400710	1.543594	0.384851	3437.430420
1230.401622	1.505738	0.384851	4810.664062
1230.402575	1.465371	0.384851	6207.162598
1230.403508	1.426849	0.384851	7538.413086
1230.404430	1.390225	0.384851	8820.200195
1230.405328	1.355753	0.384851	10037.666016
1230.406327	1.319689	0.384851	11356.035156
1230.407249	1.286503	0.384851	12542.190430
1230.408155	1.157468	0.384851	13590.856445
1230.409107	0.191071	0.384851	13772.755859
1230.410032	0.085704	0.384851	13852.032227
1230.410934	0.085734	0.384851	13929.364258
1230.411820	0.085752	0.384851	14005.340820
1230.412800	0.085778	0.384851	14089.403320
1230.413724	0.085778	0.384851	14168.662109
1230.414633	0.085752	0.384851	14246.610352
1230.415519	0.085708	0.384851	14322.547852
1230.416515	0.085792	0.384851	14407.997070
1230.417441	0.085763	0.384851	14487.413086
1231.458564	1.091847	0.395619	522.994629
1231.459475	1.555598	0.395619	1940.144531
1231.460378	1.545612	0.395619	3335.831543
1231.461308	1.507053	0.395619	4737.391113
1231.462273	1.465869	0.395619	6151.955078
1231.463207	1.427432	0.395619	7485.176270
